WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-72,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-58,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-89,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.10511908999982,35.20574214999981,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-52,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-58,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-89,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.105052819999834,35.206224639999824,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-75,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.10492027999987,35.20718961999986,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-75,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.10485400999988,35.207672109999876,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-75,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-59,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-58,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.1047877399999,35.208154599999894,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.10465519999993,35.20911957999993,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.10458892999995,35.209602069999946,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-66,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-71,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-54,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-77,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,44,-60,32.104522659999965,35.21008455999996,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-74,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-66,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-63,32.10439012,35.21104954,0,15.37645435333252,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-80,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10439012,35.21104954,0,15.37645435333252,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],2017-11-01 14:48:04,1,-71,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:48:04,36,-74,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],2017-11-01 14:48:04,11,-57,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:48:04,44,-66,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:48:04,36,-59,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:48:04,6,-63,32.10436803,35.21121037,701,133.49600219726562,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 14:48:04,1,-80,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:48:04,36,-72,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:48:04,6,-53,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],2017-11-01 14:48:04,11,-88,32.10436803,35.21121037,701,133.49600219726562,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],2017-11-01 14:50:05,36,-68,32.10436823,35.21121019,701,150.18299865722656,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],2017-11-01 14:50:05,44,-60,32.10436823,35.21121019,701,150.18299865722656,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],2017-11-01 14:50:05,36,-52,32.10436823,35.21121019,701,150.18299865722656,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],2017-11-01 14:50:05,6,-42,32.10436823,35.21121019,701,150.18299865722656,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],2017-11-01 14:50:05,1,-63,32.10436823,35.21121019,701,150.18299865722656,WIFI
1c:b9:c4:95:41:77,,[WPA2-PSK-CCMP][ESS],2017-11-01 14:50:05,44,-62,32.10436823,35.21121019,701,150.18299865722656,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-77,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-65,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-53,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-79,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-72,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10474765666665,35.20842558999991,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-52,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-71,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10472941499999,35.20855946499992,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-52,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-71,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.104714821666654,35.20866656499992,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-71,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-52,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-71,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-70,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10470022833332,35.208773664999924,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-74,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-56,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-76,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.104681986666655,35.20890753999993,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-64,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-74,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-63,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-56,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-76,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-88,32.10466739333332,35.209014639999936,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-58,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-76,32.10463820666666,35.20922883999994,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-73,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-58,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-57,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-46,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-76,32.104623613333324,35.209335939999946,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-74,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-69,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-57,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-52,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-47,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-74,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-76,32.104601723333325,35.20949658999995,0,15.356160163879395,WIFI
